isBadBuy,VehYear,VehicleAge,WheelTypeID,VehOdo,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,BYRNO,VehBCost,IsOnlineSale,WarrantyCost,aAuction,aMake,aModel,aTrim,aSubModel,aColor,aTransmission,aWheelType,aNationality,aSize,aTopThreeAmericanName,aPRIMEUNIT,aAUCGUART,aVNZIP1,aVNST
FALSE,0.99701,0.55556,0.25,0.59151,0.12751,0.16213,0.13866,0.16764,0.12751,0.16213,0.13866,0.16935,0.19709,0.092261,0,0.14911,a3,a8,a149,a12,a48,a6,a1,a1,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99701,0.55556,0.25,0.51156,0.19375,0.22537,0.20407,0.22834,0.17639,0.21159,0.18692,0.21731,0.19709,0.19343,0,0.1227,a3,a8,a59,a27,a56,a3,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.67338,0.35717,0.3836,0.3654,0.38016,0.35717,0.3836,0.3654,0.38405,0.19709,0.16924,0,0.20085,a3,a16,a671,a16,a379,a8,a1,a1,a2,a11,a2,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.68332,0.17591,0.19273,0.18646,0.197,0.17591,0.19273,0.18646,0.19902,0.19709,0.12712,0,0.1071,a3,a8,a291,a12,a48,a4,a1,a2,a2,a3,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.77743,0.12681,0.1614,0.13797,0.16694,0.12995,0.164,0.14107,0.17118,0.18867,0.12492,0,0.28701,a3,a8,a138,a11,a4,a6,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99652,0.66667,0.25,0.44091,0.10912,0.1359,0.12052,0.14247,0.10912,0.1359,0.12052,0.14393,0.18867,0.13152,0,0.10736,a3,a2,a2,a2,a342,a2,a1,a1,a2,a2,a2,a1,a1,a26,a11
FALSE,0.99602,0.77778,0.25,0.50225,0.091708,0.11137,0.10333,0.11892,0.091708,0.11137,0.10333,0.12014,0.18867,0.11392,0,0.2622,a3,a9,a626,a81,a308,a7,a1,a1,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.59464,0.26695,0.31292,0.27633,0.31235,0.26695,0.31292,0.27633,0.31555,0.18867,0.24214,0,0.071086,a3,a2,a2,a2,a189,a6,a1,a1,a2,a2,a2,a1,a1,a26,a11
TRUE,0.99751,0.44444,0.5,0.56374,0,0,0,0,0,0,0,0,0.18867,0.16924,0,0.16204,a3,a10,a236,a11,a118,a2,a1,a2,a2,a10,a2,a1,a1,a26,a11
TRUE,0.99801,0.33333,0.25,0.69869,0.19307,0.22922,0.2034,0.23203,0.19307,0.22922,0.2034,0.2344,0.18867,0.15571,0,0.28701,a3,a14,a163,a11,a4,a2,a1,a1,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.75154,0.2214,0.25182,0.23137,0.25372,0.2366,0.26089,0.24637,0.26509,0.18867,0.19783,0,0.20045,a3,a10,a255,a25,a4,a8,a1,a1,a2,a8,a2,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.59468,0.25349,0.28037,0.26302,0.28111,0.25186,0.27969,0.26144,0.28333,0.18867,0.16484,0,0.084022,a3,a16,a258,a16,a45,a6,a1,a1,a2,a11,a2,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.7369,0.12681,0.1614,0.13797,0.16694,0.12681,0.1614,0.13797,0.16865,0.18867,0.10909,0,0.28701,a3,a8,a138,a11,a4,a2,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.57002,0.17074,0.20445,0.18135,0.20826,0.1751,0.21137,0.18564,0.21709,0.18867,0.12932,0,0.097093,a3,a8,a128,a27,a167,a1,a1,a1,a2,a3,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.46489,0.26144,0.30218,0.27088,0.30203,0.21477,0.25665,0.31313,0.35205,0.18867,0.22895,0,0.10056,a3,a2,a2,a15,a2,a6,a1,a1,a2,a2,a2,a1,a1,a26,a11
FALSE,0.99652,0.66667,0.25,0.68531,0.14383,0.17458,0.15479,0.1796,0.13451,0.16419,0.14557,0.17135,0.18867,0.14251,0,0.16271,a3,a3,a192,a26,a78,a2,a1,a1,a2,a11,a3,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.60721,0.33733,0.38102,0.3458,0.37771,0.33733,0.38102,0.3458,0.38157,0.18867,0.21135,0,0.075887,a3,a2,a2,a2,a189,a5,a1,a2,a2,a2,a2,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.59111,0.12681,0.1614,0.13797,0.16694,0.12852,0.16292,0.13966,0.17011,0.18867,0.13152,0,0.22713,a3,a8,a138,a11,a4,a8,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.71428,0.21063,0.24455,0.22073,0.24673,0.21063,0.24455,0.22073,0.24926,0.18867,0.14328,0,0.28701,a3,a8,a127,a27,a94,a8,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.5707,0.37347,0.41311,0.38147,0.40849,0.37347,0.41311,0.38147,0.41267,0.18867,0.20256,0,0.16204,a3,a10,a410,a25,a91,a2,a1,a1,a2,a10,a2,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.62215,0.32442,0.35902,0.33306,0.35659,0.32154,0.3527,0.33022,0.3541,0.18867,0.1964,0,0.091491,a3,a7,a13,a7,a8,a1,a1,a1,a3,a1,a1,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.71056,0.28168,0.3282,0.29086,0.32701,0.26264,0.30465,0.27208,0.30751,0.18867,0.16484,0,0.28701,a3,a8,a312,a46,a133,a2,a1,a1,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.65955,0.10271,0.13313,0.1142,0.13982,0.10904,0.14219,0.12045,0.15002,0.18867,0.080494,0,0.15404,a3,a14,a474,a13,a109,a1,a1,a2,a2,a3,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.4963,0.26454,0.28457,0.27395,0.28514,0.20805,0.25258,0.21819,0.25705,0.18867,0.20256,0,0.1227,a3,a22,a159,a48,a156,a5,a1,a1,a1,a6,a1,a1,a1,a26,a11
TRUE,0.99652,0.66667,0.25,0.57039,0.20352,0.23373,0.21372,0.23634,0.18106,0.21197,0.25632,0.29054,0.18867,0.23555,0,0.16311,a3,a3,a500,a26,a49,a5,a1,a1,a2,a7,a3,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.74951,0.2363,0.26463,0.24606,0.26599,0.2363,0.26463,0.24606,0.26872,0.18867,0.19343,0,0.20045,a3,a2,a298,a15,a83,a1,a1,a1,a2,a6,a2,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.65219,0.15772,0.19561,0.1685,0.19977,0.14599,0.18549,0.15691,0.192,0.18867,0.13812,0,0.16965,a3,a8,a134,a12,a48,a5,a1,a1,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99652,0.66667,0.25,0.81179,0.19251,0.21447,0.20284,0.21785,0.19013,0.21561,0.20049,0.2212,0.18867,0.15131,0,0.16124,a3,a7,a578,a7,a123,a14,a1,a1,a3,a6,a1,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.50721,0.16365,0.19271,0.17436,0.19698,0.166,0.19442,0.17666,0.20065,0.18867,0.16484,0,0.089491,a3,a8,a313,a27,a247,a8,a1,a1,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99652,0.66667,0.25,0.77388,0.23165,0.2817,0.24148,0.28239,0.20699,0.24274,0.29122,0.32468,0.18867,0.23335,0,0.27514,a3,a8,a432,a12,a345,a9,a1,a1,a2,a7,a4,a1,a1,a26,a11
FALSE,0.99652,0.66667,0.5,0.63132,0.074352,0.097045,0.086182,0.10518,0.085214,0.10483,0.096929,0.1138,0.18867,0.091491,0,0.19405,a3,a14,a474,a7,a109,a7,a1,a2,a2,a3,a4,a1,a1,a26,a11
FALSE,0.99552,0.88889,0.25,0.68837,0.049941,0.073523,0.062103,0.082614,0.070125,0.094007,0.082011,0.10331,0.18867,0.084893,0,0.24086,a3,a18,a379,a30,a62,a6,a1,a1,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99552,0.88889,0.25,0.53149,0.090001,0.12266,0.10164,0.12977,0.069733,0.10011,0.081627,0.10923,0.18867,0.11612,0,0.22819,a3,a2,a12,a6,a219,a1,a1,a1,a2,a5,a2,a1,a1,a26,a11
FALSE,0.99652,0.66667,0.25,0.68736,0.16956,0.19195,0.18019,0.19625,0.16992,0.19878,0.18055,0.20489,0.18867,0.20256,0,0.19405,a3,a6,a494,a9,a17,a1,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99701,0.55556,0.25,0.53168,0.14201,0.19078,0.15299,0.19514,0.1283,0.17176,0.13946,0.17868,0.18867,0.23994,0,0.11003,a3,a2,a2,a2,a2,a10,a1,a1,a2,a2,a2,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.69694,0.21309,0.28682,0.22316,0.28731,0.23369,0.31262,0.2435,0.31525,0.18867,0.12492,0,0.23513,a3,a2,a361,a3,a116,a4,a1,a1,a2,a5,a2,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.65855,0.22345,0.25592,0.23339,0.25765,0.22345,0.25592,0.23339,0.26029,0.18867,0.15351,0,0.1227,a3,a2,a301,a11,a72,a2,a1,a2,a2,a1,a2,a1,a1,a26,a11
TRUE,0.99751,0.44444,0.5,0.58351,0.12681,0.1614,0.13797,0.16694,0.12852,0.16292,0.13966,0.17011,0.18867,0.13372,0,0.22713,a3,a8,a138,a11,a4,a5,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.69489,0.19109,0.21609,0.20143,0.21942,0.19109,0.21609,0.20143,0.22166,0.18867,0.12052,0,0.14844,a3,a8,a147,a12,a48,a4,a1,a2,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.54288,0.15201,0.17355,0.16285,0.17861,0.15201,0.17355,0.16285,0.18043,0.18867,0.10909,0,0.097093,a3,a8,a299,a12,a48,a5,a1,a1,a2,a3,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.72224,0.22994,0.26653,0.23979,0.26783,0.24853,0.28823,0.25814,0.29161,0.18867,0.14911,0,0.28701,a3,a8,a246,a27,a94,a4,a1,a1,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.40533,0.15192,0.17656,0.16277,0.1815,0.15509,0.17822,0.16589,0.18496,0.18867,0.12272,0,0.13003,a3,a10,a164,a11,a4,a5,a1,a1,a2,a1,a2,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.7527,0.21082,0.25286,0.22091,0.25471,0.21166,0.25869,0.22175,0.26297,0.18867,0.15824,0,0.1311,a3,a3,a377,a29,a108,a7,a1,a1,a2,a11,a3,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.27191,0.22345,0.25592,0.23339,0.25765,0.22345,0.25592,0.23339,0.26029,0.18867,0.15208,0,0.085623,a3,a2,a301,a11,a72,a6,a1,a2,a2,a1,a2,a1,a1,a26,a11
TRUE,0.99701,0.55556,0.5,0.21515,0.11318,0.14705,0.12451,0.15317,0.10926,0.13799,0.12065,0.14595,0.18867,0.12272,0,0.1255,a3,a3,a288,a7,a28,a4,a1,a2,a2,a5,a3,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.53241,0.25463,0.29236,0.26418,0.29261,0.2375,0.2741,0.24726,0.2779,0.18867,0.1766,0,0.084022,a3,a7,a310,a11,a4,a5,a1,a2,a3,a1,a1,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.46925,0.21144,0.23568,0.22152,0.23822,0.20788,0.23359,0.21801,0.23864,0.18867,0.14251,0,0.11163,a3,a14,a245,a11,a4,a2,a1,a2,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.48142,0.21063,0.24455,0.22073,0.24673,0.21944,0.25774,0.22943,0.26204,0.18867,0.16264,0,0.20005,a3,a8,a127,a27,a94,a4,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.68813,0.27913,0.33875,0.28836,0.33713,0.27622,0.33715,0.28547,0.33902,0.18867,0.16264,0,0.20085,a3,a3,a148,a8,a9,a12,a1,a1,a2,a4,a3,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.64623,0.082442,0.10437,0.094191,0.11222,0.097335,0.12626,0.10888,0.13458,0.18867,0.091491,0,0.075887,a3,a15,a173,a48,a4,a5,a1,a2,a1,a1,a1,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.70048,0.27913,0.33875,0.28836,0.33713,0.20444,0.25429,0.21461,0.25871,0.18867,0.16044,0,0.21779,a3,a3,a148,a8,a9,a2,a1,a1,a2,a4,a3,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.70102,0.20749,0.25153,0.21763,0.25344,0.20839,0.25836,0.21853,0.26265,0.18867,0.14911,0,0.20045,a3,a3,a345,a26,a78,a4,a1,a1,a2,a11,a3,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.63504,0.1494,0.17551,0.16029,0.18049,0.15391,0.17743,0.16474,0.18418,0.18867,0.10249,0,0.1071,a3,a9,a175,a13,a38,a7,a1,a2,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.69396,0.30499,0.3534,0.31389,0.35119,0.31107,0.35988,0.31988,0.36106,0.18867,0.17583,0,0.21779,a3,a8,a172,a27,a158,a10,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.47143,0.19307,0.22922,0.2034,0.23203,0.19053,0.22847,0.20087,0.23367,0.18867,0.14251,0,0.20005,a3,a14,a163,a11,a4,a8,a1,a1,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.52571,0.1494,0.17551,0.16029,0.18049,0.14756,0.18413,0.15847,0.19069,0.18867,0.09589,0,0.097093,a3,a9,a175,a13,a38,a4,a2,a2,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.70579,0.16365,0.19271,0.17436,0.19698,0.16875,0.19906,0.17938,0.20515,0.22863,0.14691,0,0.11376,a3,a8,a313,a27,a247,a4,a1,a1,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.52185,0.21032,0.23633,0.22042,0.23885,0.21693,0.24496,0.22694,0.24965,0.22863,0.15571,0,0.22713,a3,a8,a127,a12,a48,a4,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.50864,0.12681,0.1614,0.13797,0.16694,0.12995,0.164,0.14107,0.17118,0.22863,0.12052,0,0.20005,a3,a8,a138,a11,a4,a1,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99701,0.55556,0.25,0.71641,0.19002,0.21571,0.20038,0.21906,0.16995,0.20009,0.24931,0.27044,0.22863,0.21355,0,0.20045,a3,a2,a298,a15,a83,a2,a1,a1,a2,a6,a2,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.63919,0.12681,0.1614,0.13797,0.16694,0.12818,0.16319,0.13933,0.17038,0.22863,0.11326,0,0.26327,a3,a8,a138,a11,a4,a6,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99701,0.55556,0.25,0.73624,0.14588,0.17963,0.15681,0.18444,0.14148,0.17618,0.15246,0.18299,0.22863,0.10469,0,0.28701,a3,a14,a163,a20,a165,a4,a1,a1,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.72237,0.14137,0.17231,0.15235,0.1774,0.12967,0.16094,0.19035,0.24448,0.22863,0.11942,0,0.23513,a3,a10,a65,a11,a12,a4,a1,a2,a2,a5,a2,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.73265,0.26099,0.30774,0.27045,0.30736,0.22065,0.26265,0.30197,0.33055,0.22863,0.17583,0,0.21779,a3,a8,a172,a27,a158,a6,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99701,0.55556,0.25,0.51937,0.087845,0.11669,0.099514,0.12403,0.096215,0.12578,0.10778,0.13411,0.22863,0.10029,0,0.13604,a3,a10,a150,a17,a4,a2,a1,a1,a2,a1,a2,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.36349,0.10557,0.12754,0.11702,0.13444,0.11841,0.14073,0.12968,0.1486,0.22863,0.11381,0,0.083089,a3,a8,a295,a12,a48,a8,a1,a2,a2,a3,a4,a1,a1,a26,a11
FALSE,0.99701,0.55556,0.25,0.74956,0.2487,0.27434,0.25832,0.27532,0.2793,0.32711,0.28851,0.32931,0.20255,0.17583,0,0.18312,a3,a7,a308,a31,a402,a2,a1,a1,a3,a2,a1,a1,a1,a26,a11
FALSE,0.99602,0.77778,0.25,0.64971,0.082106,0.10101,0.093859,0.10899,0.075164,0.099487,0.087001,0.10862,0.20255,0.091491,0,0.22526,a3,a10,a156,a25,a155,a7,a1,a1,a2,a1,a2,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.76953,0.26857,0.31705,0.27794,0.31631,0.30819,0.36094,0.3977,0.42601,0.19709,0.19354,0,0.21779,a3,a8,a209,a27,a158,a9,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.47099,0.082442,0.10497,0.094191,0.1128,0.10708,0.13473,0.18104,0.20123,0.19709,0.12283,0,0.1227,a3,a2,a69,a3,a4,a7,a1,a1,a2,a1,a2,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.43625,0.18084,0.20486,0.19133,0.20864,0.16746,0.18959,0.25519,0.26825,0.19709,0.1666,0,0.089491,a3,a8,a22,a12,a20,a1,a1,a2,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.54579,0.14403,0.17363,0.15499,0.17868,0.13986,0.16748,0.22293,0.24025,0.19709,0.12503,0,0.097093,a3,a8,a52,a27,a122,a8,a1,a2,a2,a3,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.36743,0.13815,0.15912,0.14918,0.16475,0.13521,0.15421,0.21246,0.22673,0.17253,0.12503,0,0.064284,a3,a15,a47,a13,a4,a6,a1,a2,a1,a1,a1,a1,a1,a26,a11
TRUE,0.99701,0.55556,0.25,0.76709,0.15903,0.18782,0.16978,0.1923,0.15814,0.18354,0.23388,0.25544,0.17253,0.16055,0,0.16578,a3,a8,a15,a41,a56,a4,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.66844,0.23036,0.2862,0.2402,0.2867,0.27328,0.30497,0.35489,0.37375,0.17253,0.17374,0,0.20085,a3,a8,a209,a12,a66,a5,a1,a2,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.73425,0.18473,0.21335,0.19516,0.21679,0.20209,0.23603,0.28767,0.307,0.17253,0.16055,0,0.16578,a3,a8,a15,a12,a15,a8,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.66854,0.15167,0.18869,0.16251,0.19312,0.15103,0.15974,0.22646,0.22637,0.17253,0.076426,0,0.075887,a3,a5,a109,a11,a4,a2,a2,a2,a1,a3,a1,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.63962,0.25032,0.29572,0.2599,0.29584,0.21569,0.27122,0.31466,0.35933,0.17253,0.18254,0,0.48906,a3,a19,a97,a40,a102,a2,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.69814,0.27356,0.30739,0.28286,0.30702,0.27504,0.30698,0.33685,0.36421,0.17253,0.19739,0,0.096426,a3,a2,a270,a3,a59,a4,a1,a1,a2,a6,a2,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.57892,0.13194,0.15388,0.14304,0.15973,0.13104,0.15131,0.20412,0.21974,0.17253,0.1092,0,0.071086,a3,a12,a85,a18,a4,a1,a1,a2,a1,a1,a1,a1,a1,a26,a11
TRUE,0.99801,0.33333,0.25,0.81226,0.2644,0.32169,0.27382,0.32077,0.28907,0.34,0.38754,0.41693,0.17253,0.15582,0,0.31355,a3,a8,a222,a12,a15,a6,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99701,0.55556,0.25,0.63154,0.24721,0.26042,0.25683,0.26197,0.26941,0.31857,0.36349,0.39677,0.17253,0.24907,0,0.16965,a3,a7,a480,a7,a123,a13,a1,a1,a3,a6,a1,a1,a1,a26,a11
FALSE,0.99602,0.77778,0.25,0.63384,0.17306,0.19971,0.18365,0.2037,0.15733,0.18031,0.21819,0.22218,0.17253,0.17374,0,0.19405,a3,a6,a18,a9,a522,a3,a1,a1,a2,a6,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.71283,0.16928,0.19363,0.25079,0.25303,0.15492,0.17901,0.22984,0.24149,0.2516,0.12283,0,0.11376,a3,a9,a41,a13,a38,a7,a1,a2,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99701,0.55556,0.25,0.70599,0.2078,0.25543,0.29557,0.32028,0.25866,0.30402,0.327,0.35468,0.2516,0.16055,0,0.23513,a3,a8,a26,a13,a403,a2,a1,a1,a2,a7,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.66685,0.2314,0.28148,0.32991,0.35531,0.25648,0.29515,0.33306,0.35551,0.2516,0.17374,0,0.1227,a3,a3,a99,a29,a108,a4,a1,a1,a2,a11,a3,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.61634,0.18062,0.20939,0.26566,0.28065,0.17653,0.20256,0.24629,0.26857,0.2516,0.17155,0,0.26327,a3,a8,a17,a27,a94,a4,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.72803,0.11559,0.14127,0.2021,0.21108,0.098455,0.12239,0.18342,0.19663,0.2516,0.11403,0,0.20045,a3,a2,a3,a3,a4,a7,a1,a1,a2,a1,a2,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.77664,0.12844,0.15188,0.2142,0.23634,0.11897,0.14721,0.18966,0.20717,0.2516,0.12943,0,0.14844,a3,a8,a105,a11,a4,a2,a1,a2,a2,a1,a4,a1,a1,a26,a11
FALSE,0.999,0.11111,0.5,0.55128,0.20153,0.22792,0.2901,0.30307,0.18179,0.21379,0.24928,0.27916,0.2516,0.17155,0,0.097093,a3,a8,a22,a12,a20,a4,a1,a2,a2,a1,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.56702,0.19926,0.22513,0.28383,0.29386,0.21085,0.24298,0.29588,0.31647,0.2516,0.16055,0,0.22713,a3,a14,a45,a11,a4,a12,a1,a1,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.63664,0.14666,0.1586,0.23449,0.23736,0.14061,0.16151,0.22971,0.24285,0.2516,0.12503,0,0.16965,a3,a10,a46,a25,a159,a2,a1,a1,a2,a1,a2,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.74096,0.19926,0.22513,0.28383,0.29386,0.21085,0.24298,0.29588,0.31647,0.2516,0.16275,0,0.28701,a3,a14,a45,a11,a4,a8,a1,a1,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.57042,0.20416,0.22909,0.27062,0.28861,0.20349,0.22952,0.27231,0.29969,0.2516,0.1688,0,0.22713,a3,a8,a17,a12,a48,a6,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.51686,0.30222,0.36197,0.37155,0.41399,0.32199,0.36021,0.37779,0.40738,0.2516,0.18474,0,0.15591,a3,a16,a477,a16,a439,a5,a1,a1,a2,a11,a2,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.5163,0.12701,0.14895,0.21262,0.2239,0.12586,0.14585,0.19813,0.21212,0.2516,0.096219,0,0.089491,a3,a8,a52,a12,a48,a2,a1,a2,a2,a3,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.68086,0.21961,0.26458,0.30026,0.3292,0.24901,0.2865,0.31021,0.34221,0.2516,0.15835,0,0.20085,a3,a3,a9,a8,a9,a5,a1,a1,a2,a4,a3,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.57904,0.11394,0.14284,0.20084,0.21294,0.12883,0.14498,0.20082,0.21353,0.18867,0.1346,0,0.071086,a3,a7,a35,a11,a30,a4,a1,a1,a3,a3,a1,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.76641,0.21956,0.26279,0.30044,0.3294,0.24478,0.29645,0.3196,0.35739,0.18867,0.15362,0,0.21779,a3,a3,a9,a8,a9,a8,a1,a1,a2,a4,a3,a1,a1,a26,a11
FALSE,0.99701,0.55556,0.25,0.70829,0.11861,0.14949,0.19488,0.22275,0.12239,0.15234,0.18756,0.22025,0.18867,0.12283,0,0.21779,a3,a3,a32,a28,a225,a2,a1,a1,a2,a5,a3,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.51794,0.16992,0.19284,0.24094,0.26281,0.14929,0.17429,0.23101,0.24609,0.18867,0.14559,0,0.067351,a3,a7,a35,a11,a30,a5,a1,a1,a3,a3,a1,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.25,0.65803,0.24663,0.26528,0.32114,0.32752,0.263,0.28492,0.34023,0.35003,0.18867,0.20267,0,0.075887,a3,a7,a38,a7,a34,a2,a1,a1,a3,a6,a1,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.25,0.55455,0.18358,0.22347,0.27799,0.29528,0.21415,0.25437,0.30438,0.33301,0.18867,0.19134,0,0.17511,a3,a3,a73,a7,a69,a16,a1,a1,a2,a10,a3,a1,a1,a26,a11
FALSE,0.999,0.11111,0.5,0.47111,0.34447,0.37182,0.43529,0.43549,0.31146,0.32212,0.39685,0.40458,0.18867,0.25127,0,0.067351,a3,a13,a72,a19,a4,a7,a1,a2,a3,a1,a1,a1,a1,a26,a11
FALSE,0.99751,0.44444,0.5,0.59553,0.2513,0.28351,0.33209,0.35201,0.22068,0.26216,0.30919,0.33418,0.18867,0.19134,0,0.18818,a3,a2,a25,a2,a39,a7,a1,a2,a2,a6,a2,a1,a1,a26,a11
FALSE,0.99801,0.33333,0.5,0.48823,0.17983,0.20424,0.25903,0.2855,0.18792,0.2174,0.2585,0.28153,0.18867,0.17814,0,0.20005,a3,a8,a17,a12,a48,a2,a1,a2,a2,a4,a4,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.25,0.76618,0.21956,0.26279,0.30044,0.3294,0.21956,0.26279,0.30044,0.33277,0.18867,0.16275,0,0.21779,a3,a3,a9,a8,a9,a5,a1,a1,a2,a4,a3,a1,a1,a26,a11
FALSE,0.99851,0.22222,0.5,0.63807,0.26169,0.29445,0.34209,0.36331,0.26404,0.2973,0.35967,0.39769,0.18867,0.22466,0,0.18525,a3,a2,a107,a11,a200,a4,a1,a2,a2,a8,a2,a1,a1,a26,a11
